order_id,order_date,order_time,city,product,category,quantity,price,payment_method,sales_channel
1119.0,2024-02-20,,Unknown,T-Shirt,Fashion,2400.0,2400.0,,Offline
1120.0,2023-09-16,,Mumbai,Headphones,Electronics,2400.0,2400.0,Cash,Offline
1125.0,2023-07-06,,Hyderabad,Jeans,Fashion,2400.0,2400.0,Cash,Offline
1126.0,2024-02-24,,Unknown,Shoes,Fashion,2400.0,2400.0,Cash,Offline
1127.0,2024-11-03,,Chennai,Shoes,Fashion,600.0,600.0,,Online
1128.0,2023-06-15,,Bangalore,Shoes,,1000.0,1000.0,UPI,Online
1129.0,2023-12-30,,Pune,Bag,Accessories,2400.0,2400.0,Card,Online
1133.0,2023-12-05,,Mumbai,T-Shirt,Fashion,1200.0,1200.0,Cash,Offline
1134.0,2023-03-25,,Unknown,Watch,,2400.0,2400.0,,Online
1136.0,2024-07-22,,Delhi,Bag,Accessories,20000.0,20000.0,Card,Online
1143.0,2023-05-10,,Mumbai,Shoes,Fashion,50000.0,50000.0,Cash,Offline
1145.0,2024-03-13,,Pune,Laptop,Electronics,2400.0,2400.0,Card,Online
1146.0,2023-06-08,,Bangalore,Mobile,Electronics,2000.0,2000.0,,Offline
1149.0,2023-04-28,,Mumbai,Watch,Accessories,500.0,500.0,UPI,Offline
1153.0,2024-02-01,,Bangalore,Watch,Accessories,2400.0,2400.0,,Online
1158.0,2023-11-15,,Bangalore,Mobile,Electronics,1200.0,1200.0,,Offline
1159.0,2024-01-13,,Bangalore,Watch,,2400.0,2400.0,Cash,Online
1162.0,2023-12-09,,Hyderabad,Watch,Accessories,2400.0,2400.0,UPI,Offline
1166.0,2024-03-28,,Chennai,Laptop,,1000.0,1000.0,UPI,Online
1168.0,2023-03-18,,Unknown,Headphones,Electronics,2400.0,2400.0,Cash,Online
1169.0,2023-11-21,,Unknown,Tablet,Electronics,2400.0,2400.0,UPI,Offline
1170.0,2023-03-02,,Pune,T-Shirt,Fashion,2000.0,2000.0,,Online
1171.0,2023-12-03,,Delhi,Mobile,Electronics,600.0,600.0,UPI,Offline
1172.0,2024-02-08,,Unknown,Watch,Accessories,5000.0,5000.0,Card,Offline
1173.0,2024-12-20,,Hyderabad,Watch,Accessories,2400.0,2400.0,,Online
1177.0,2024-07-05,,Delhi,Shoes,Fashion,50000.0,50000.0,UPI,Offline
1178.0,2024-04-21,,Mumbai,Laptop,Electronics,500.0,500.0,Card,Online
1182.0,2023-11-03,,Bangalore,Bag,Accessories,2400.0,2400.0,,Offline
1183.0,2023-09-10,,Hyderabad,T-Shirt,Fashion,2400.0,2400.0,,Offline
1185.0,2024-08-12,,Delhi,T-Shirt,Fashion,500.0,500.0,,Offline
1187.0,2024-07-28,,Mumbai,Unknown,,2000.0,2000.0,UPI,Online
1188.0,2023-08-03,,Pune,Laptop,,2400.0,2400.0,UPI,Online
1190.0,2023-12-10,,Hyderabad,Jeans,Fashion,2400.0,2400.0,Card,Online
1194.0,2024-01-31,,Pune,Shoes,,2400.0,2400.0,,Online
1195.0,2024-12-04,,Delhi,Unknown,,2400.0,2400.0,Card,Online
1196.0,2023-02-22,,Unknown,Bag,Accessories,50000.0,50000.0,UPI,Offline
1197.0,2023-10-12,,Mumbai,Unknown,,2400.0,2400.0,Cash,Online
1198.0,2024-07-27,,Delhi,Shoes,,2400.0,2400.0,Cash,Offline
1202.0,2024-09-03,,Chennai,Shoes,Fashion,2400.0,2400.0,Cash,Online
1206.0,2023-09-13,,Bangalore,Tablet,Electronics,2400.0,2400.0,,Online
1207.0,2024-03-12,,Unknown,Bag,Accessories,1000.0,1000.0,,Online
1208.0,2024-08-06,,Mumbai,Watch,Accessories,2400.0,2400.0,Cash,Online
1209.0,2023-06-07,,Chennai,T-Shirt,Fashion,2400.0,2400.0,,Online
1210.0,2023-08-28,,Delhi,Shoes,Fashion,20000.0,20000.0,,Online
1215.0,2024-01-21,,Pune,Headphones,Electronics,2400.0,2400.0,Card,Offline
1216.0,2024-11-21,,Hyderabad,Tablet,Electronics,6000.0,6000.0,Cash,Offline
1217.0,2023-01-11,,Bangalore,Laptop,,2400.0,2400.0,Cash,Offline
1218.0,2023-02-23,,Hyderabad,Watch,Accessories,2000.0,2000.0,UPI,Offline
1219.0,2023-03-14,,Unknown,Laptop,,2400.0,2400.0,,Online
1221.0,2024-05-23,,Chennai,Bag,Accessories,2400.0,2400.0,,Offline
1222.0,2024-10-03,,Bangalore,Bag,Accessories,2400.0,2400.0,Cash,Offline
1224.0,2024-10-19,,Hyderabad,T-Shirt,Fashion,60000.0,60000.0,Card,Online
1226.0,2023-12-10,,Bangalore,Laptop,,2400.0,2400.0,UPI,Offline
1229.0,2023-12-28,,Hyderabad,Shoes,Fashion,600.0,600.0,UPI,Offline
1230.0,2023-07-05,,Unknown,Jeans,Fashion,2400.0,2400.0,,Online
1231.0,2024-12-19,,Delhi,Laptop,,2400.0,2400.0,Card,Offline
1233.0,2023-10-21,,Unknown,Laptop,Electronics,2400.0,2400.0,UPI,Offline
1235.0,2023-02-26,,Chennai,Bag,Accessories,1000.0,1000.0,Cash,Online
1242.0,2023-05-13,,Delhi,Bag,Accessories,500.0,500.0,UPI,Offline
1244.0,2024-09-06,,Pune,Watch,Accessories,2400.0,2400.0,Card,Offline
1245.0,2023-12-15,,Bangalore,Laptop,,60000.0,60000.0,UPI,Online
1247.0,2024-03-16,,Pune,Headphones,Electronics,2400.0,2400.0,Card,Offline
1249.0,2023-09-03,,Bangalore,Shoes,Fashion,5000.0,5000.0,Card,Offline
1251.0,2023-01-30,,Mumbai,Tablet,Electronics,2400.0,2400.0,UPI,Offline
1255.0,2023-08-06,,Chennai,Bag,Accessories,2000.0,2000.0,,Online
1256.0,2024-10-25,,Pune,Watch,Accessories,600.0,600.0,Card,Online
1259.0,2024-02-19,,Delhi,Jeans,Fashion,2400.0,2400.0,,Offline
1260.0,2024-06-29,,Hyderabad,Mobile,Electronics,1000.0,1000.0,Cash,Online
1263.0,2023-09-07,,Bangalore,Laptop,Electronics,2400.0,2400.0,Card,Online
1264.0,2023-04-11,,Unknown,Watch,Accessories,2400.0,2400.0,,Online
1265.0,2023-04-02,,Unknown,Laptop,Electronics,2400.0,2400.0,,Online
1267.0,2023-04-13,,Chennai,Unknown,,2400.0,2400.0,UPI,Online
1269.0,2023-01-10,,Chennai,Jeans,Fashion,2000.0,2000.0,,Offline
1271.0,2024-04-17,,Unknown,T-Shirt,Fashion,2000.0,2000.0,Card,Online
1273.0,2023-07-08,,Delhi,Unknown,,500.0,500.0,Cash,Online
1274.0,2024-11-29,,Delhi,Headphones,Electronics,2400.0,2400.0,Cash,Offline
1275.0,2024-05-24,,Delhi,Jeans,Fashion,2400.0,2400.0,,Offline
1276.0,2024-04-10,,Mumbai,Unknown,,5000.0,5000.0,Card,Online
1277.0,2024-10-16,,Unknown,Headphones,Electronics,2400.0,2400.0,Cash,Offline
1278.0,2024-02-14,,Hyderabad,Laptop,Electronics,5000.0,5000.0,Card,Offline
1282.0,2023-09-24,,Mumbai,Bag,Accessories,2400.0,2400.0,UPI,Online
1283.0,2024-04-15,,Delhi,Watch,Accessories,50000.0,50000.0,,Online
1289.0,2023-07-25,,Delhi,Watch,Accessories,5000.0,5000.0,Card,Offline
1293.0,2023-01-22,,Hyderabad,T-Shirt,Fashion,1000.0,1000.0,Card,Offline
1294.0,2023-12-13,,Chennai,Watch,,600.0,600.0,Card,Offline
1297.0,2023-10-17,,Unknown,T-Shirt,Fashion,24000.0,24000.0,,Offline
1298.0,2023-06-20,,Mumbai,Bag,Accessories,20000.0,20000.0,UPI,Online
1300.0,2023-04-25,,Hyderabad,Laptop,,2400.0,2400.0,UPI,Online
1302.0,2023-07-06,,Chennai,Shoes,,50000.0,50000.0,UPI,Offline
1303.0,2024-05-21,,Pune,Bag,Accessories,2400.0,2400.0,,Offline
1307.0,2024-12-31,,Bangalore,Laptop,,2400.0,2400.0,Cash,Online
1308.0,2023-01-18,,Delhi,Mobile,Electronics,2400.0,2400.0,UPI,Online
1311.0,2024-07-16,,Mumbai,Jeans,Fashion,2400.0,2400.0,,Online
1315.0,2023-07-11,,Mumbai,Unknown,,500.0,500.0,,Offline
1318.0,2023-02-19,,Hyderabad,T-Shirt,Fashion,2400.0,2400.0,Cash,Offline
1319.0,2024-01-04,,Mumbai,Unknown,,500.0,500.0,Card,Online
1323.0,2023-05-27,,Chennai,Watch,,2400.0,2400.0,Card,Online
1326.0,2024-03-27,,Bangalore,Tablet,Electronics,2400.0,2400.0,Card,Online
1327.0,2023-09-24,,Bangalore,Laptop,,20000.0,20000.0,Cash,Online
1328.0,2023-06-05,,Chennai,Bag,Accessories,2400.0,2400.0,Cash,Offline
1329.0,2024-01-21,,Pune,Shoes,Fashion,2400.0,2400.0,Card,Offline
1331.0,2023-05-18,,Delhi,Shoes,,1000.0,1000.0,UPI,Online
1334.0,2023-01-30,,Mumbai,Jeans,Fashion,2400.0,2400.0,Cash,Online
1335.0,2024-08-07,,Delhi,Bag,Accessories,2400.0,2400.0,,Online
1336.0,2024-06-27,,Unknown,Mobile,Electronics,500.0,500.0,UPI,Online
1337.0,2024-09-15,,Chennai,Tablet,Electronics,2400.0,2400.0,Card,Offline
1338.0,2023-01-23,,Bangalore,Headphones,Electronics,2400.0,2400.0,,Offline
1339.0,2024-09-15,,Chennai,Mobile,Electronics,5000.0,5000.0,Cash,Offline
1342.0,2024-10-26,,Bangalore,T-Shirt,Fashion,24000.0,24000.0,UPI,Online
1343.0,2023-09-29,,Delhi,Shoes,Fashion,5000.0,5000.0,Cash,Offline
1344.0,2024-03-11,,Unknown,Watch,Accessories,500.0,500.0,,Offline
1345.0,2023-04-03,,Chennai,Unknown,,2400.0,2400.0,UPI,Online
1346.0,2024-09-19,,Mumbai,Jeans,Fashion,2000.0,2000.0,Cash,Online
1348.0,2023-05-05,,Pune,T-Shirt,Fashion,20000.0,20000.0,Card,Offline
1349.0,2024-11-16,,Mumbai,Watch,,2400.0,2400.0,UPI,Online
1350.0,2024-02-19,,Unknown,Watch,,5000.0,5000.0,Card,Online
1354.0,2024-03-27,,Hyderabad,Mobile,Electronics,20000.0,20000.0,UPI,Offline
1355.0,2023-06-01,,Mumbai,Unknown,,2400.0,2400.0,,Online
1357.0,2023-10-08,,Mumbai,T-Shirt,Fashion,2400.0,2400.0,,Offline
1358.0,2023-06-13,,Unknown,T-Shirt,Fashion,20000.0,20000.0,Card,Online
1360.0,2024-09-30,,Chennai,Watch,Accessories,2400.0,2400.0,UPI,Offline
1361.0,2024-09-17,,Bangalore,Bag,Accessories,2400.0,2400.0,Cash,Online
1362.0,2024-12-06,,Hyderabad,Laptop,Electronics,2400.0,2400.0,Cash,Offline
1365.0,2024-06-30,,Delhi,Shoes,,2400.0,2400.0,Card,Online
1366.0,2024-09-22,,Chennai,T-Shirt,Fashion,2400.0,2400.0,Cash,Offline
1369.0,2023-01-13,,Unknown,Watch,,2400.0,2400.0,UPI,Offline
1371.0,2024-09-08,,Pune,T-Shirt,Fashion,2400.0,2400.0,Cash,Online
1373.0,2024-01-21,,Pune,Watch,,2400.0,2400.0,Card,Offline
1374.0,2024-04-23,,Chennai,Watch,Accessories,50000.0,50000.0,Cash,Offline
1375.0,2023-05-09,,Unknown,Watch,,2400.0,2400.0,,Offline
1376.0,2024-01-10,,Pune,Shoes,Fashion,2400.0,2400.0,Cash,Offline
1377.0,2023-11-29,,Bangalore,Bag,Accessories,2400.0,2400.0,,Online
1380.0,2023-08-23,,Delhi,Jeans,Fashion,2400.0,2400.0,,Offline
1381.0,2023-09-29,,Unknown,Watch,,20000.0,20000.0,Card,Offline
1383.0,2024-07-24,,Bangalore,Unknown,,1000.0,1000.0,,Offline
1386.0,2024-09-08,,Hyderabad,Tablet,Electronics,2000.0,2000.0,Card,Online
1388.0,2023-07-20,,Pune,Jeans,Fashion,2400.0,2400.0,,Offline
1389.0,2023-03-26,,Delhi,Shoes,Fashion,2400.0,2400.0,Cash,Online
1390.0,2024-08-24,,Mumbai,Bag,Accessories,2000.0,2000.0,,Offline
1392.0,2023-08-25,,Bangalore,Laptop,Electronics,2400.0,2400.0,Cash,Online
1394.0,2023-09-11,,Mumbai,Bag,Accessories,2400.0,2400.0,UPI,Online
1395.0,2023-01-13,,Pune,Mobile,Electronics,2000.0,2000.0,,Offline
1396.0,2024-01-14,,Pune,Watch,,2400.0,2400.0,,Offline
1398.0,2023-03-16,,Delhi,Shoes,Fashion,50000.0,50000.0,UPI,Offline
1400.0,2023-02-15,,Hyderabad,Watch,Accessories,2000.0,2000.0,Card,Online
1401.0,2024-11-16,,Unknown,T-Shirt,Fashion,2400.0,2400.0,UPI,Online
1404.0,2024-06-24,,Chennai,Laptop,,2400.0,2400.0,,Online
1406.0,2024-03-13,,Mumbai,Headphones,Electronics,2400.0,2400.0,Card,Online
1407.0,2024-08-15,,Hyderabad,T-Shirt,Fashion,2400.0,2400.0,UPI,Online
1411.0,2024-12-29,,Hyderabad,Shoes,Fashion,60000.0,60000.0,UPI,Online
1415.0,2024-08-10,,Delhi,Bag,Accessories,2400.0,2400.0,Card,Online
1416.0,2024-02-10,,Unknown,T-Shirt,Fashion,2000.0,2000.0,Cash,Online
1418.0,2024-05-12,,Pune,Laptop,,500.0,500.0,,Offline
1419.0,2023-08-02,,Pune,Watch,Accessories,2400.0,2400.0,UPI,Offline
1420.0,2024-02-02,,Mumbai,Jeans,Fashion,2400.0,2400.0,UPI,Online
1421.0,2023-09-05,,Mumbai,Watch,,500.0,500.0,UPI,Online
1423.0,2023-09-15,,Hyderabad,Laptop,,2400.0,2400.0,UPI,Offline
1424.0,2023-05-26,,Pune,Tablet,Electronics,2400.0,2400.0,Cash,Online
1425.0,2023-09-16,,Mumbai,Headphones,Electronics,2400.0,2400.0,,Online
1427.0,2024-07-27,,Hyderabad,T-Shirt,Fashion,2400.0,2400.0,UPI,Offline
1428.0,2024-09-03,,Hyderabad,Shoes,,2400.0,2400.0,Card,Online
1429.0,2023-04-12,,Delhi,Mobile,Electronics,2400.0,2400.0,Cash,Offline
1431.0,2023-05-18,,Bangalore,Tablet,Electronics,2000.0,2000.0,Card,Offline
1433.0,2023-01-25,,Hyderabad,Laptop,,1000.0,1000.0,Card,Offline
1434.0,2024-12-03,,Bangalore,Laptop,Electronics,2400.0,2400.0,Card,Online
1436.0,2023-12-20,,Mumbai,Shoes,,2400.0,2400.0,UPI,Online
1437.0,2024-08-06,,Pune,Shoes,,2400.0,2400.0,UPI,Online
1438.0,2024-04-25,,Chennai,Unknown,,2400.0,2400.0,UPI,Online
1439.0,2024-09-05,,Hyderabad,Mobile,Electronics,20000.0,20000.0,Card,Offline
1440.0,2023-01-06,,Hyderabad,Laptop,Electronics,1000.0,1000.0,Card,Offline
1441.0,2023-05-12,,Hyderabad,Bag,Accessories,2400.0,2400.0,Cash,Online
1442.0,2024-01-15,,Delhi,Laptop,Electronics,50000.0,50000.0,UPI,Offline
1443.0,2024-06-06,,Unknown,Laptop,Electronics,500.0,500.0,,Offline
1447.0,2023-02-20,,Unknown,Headphones,Electronics,2400.0,2400.0,Cash,Online
1448.0,2023-06-12,,Delhi,T-Shirt,Fashion,1000.0,1000.0,,Online
1450.0,2024-01-23,,Chennai,Shoes,Fashion,2000.0,2000.0,Cash,Online
1451.0,2024-09-12,,Delhi,T-Shirt,Fashion,1000.0,1000.0,UPI,Online
1453.0,2024-01-23,,Pune,Mobile,Electronics,2400.0,2400.0,UPI,Offline
1454.0,2023-06-07,,Pune,Laptop,Electronics,2400.0,2400.0,,Offline
1455.0,2023-07-16,,Mumbai,Shoes,,1000.0,1000.0,Cash,Offline
1458.0,2024-01-04,,Bangalore,Shoes,Fashion,2400.0,2400.0,,Online
1459.0,2024-08-07,,Hyderabad,Shoes,Fashion,1000.0,1000.0,Cash,Online
1463.0,2024-07-09,,Unknown,T-Shirt,Fashion,20000.0,20000.0,UPI,Online
1467.0,2024-12-10,,Delhi,T-Shirt,Fashion,2400.0,2400.0,UPI,Offline
1469.0,2023-10-28,,Chennai,Shoes,Fashion,2400.0,2400.0,,Offline
1470.0,2023-07-25,,Pune,Shoes,,2000.0,2000.0,Card,Offline
1472.0,2023-08-20,,Bangalore,Bag,Accessories,500.0,500.0,Cash,Online
1474.0,2023-09-03,,Bangalore,T-Shirt,Fashion,20000.0,20000.0,Cash,Online
1476.0,2024-07-25,,Chennai,T-Shirt,Fashion,2400.0,2400.0,UPI,Online
1481.0,2023-01-21,,Pune,Shoes,Fashion,2000.0,2000.0,UPI,Offline
1482.0,2023-08-12,,Hyderabad,Laptop,Electronics,2400.0,2400.0,,Online
1483.0,2023-11-24,,Pune,Mobile,Electronics,2400.0,2400.0,Card,Online
1484.0,2023-06-26,,Bangalore,Tablet,Electronics,2400.0,2400.0,Cash,Online
1486.0,2023-07-13,,Hyderabad,Laptop,,2400.0,2400.0,UPI,Offline
1489.0,2023-08-05,,Pune,Headphones,Electronics,1000.0,1000.0,UPI,Online
1490.0,2023-06-27,,Mumbai,T-Shirt,Fashion,1000.0,1000.0,UPI,Online
1491.0,2024-03-15,,Bangalore,Watch,Accessories,2400.0,2400.0,UPI,Online
1493.0,2023-09-28,,Pune,Shoes,,2000.0,2000.0,,Offline
1494.0,2023-06-21,,Pune,T-Shirt,Fashion,2000.0,2000.0,Card,Offline
1495.0,2024-06-25,,Mumbai,Shoes,Fashion,2400.0,2400.0,Card,Offline
1497.0,2024-11-08,,Chennai,T-Shirt,Fashion,2400.0,2400.0,,Offline
1498.0,2023-07-07,,Mumbai,Watch,Accessories,2400.0,2400.0,,Online
1499.0,2024-11-08,,Mumbai,Headphones,Electronics,1200.0,1200.0,Card,Offline
1500.0,2023-09-11,,Delhi,Watch,Accessories,5000.0,5000.0,,Offline
1501.0,2024-02-02,,Bangalore,T-Shirt,Fashion,2400.0,2400.0,UPI,Offline
1503.0,2024-12-04,,Pune,Unknown,,2400.0,2400.0,Cash,Online
1505.0,2023-02-11,,Unknown,Bag,Accessories,500.0,500.0,UPI,Offline
1510.0,2024-10-17,,Bangalore,Jeans,Fashion,2400.0,2400.0,Card,Offline
1512.0,2023-01-11,,Pune,Laptop,Electronics,2400.0,2400.0,Card,Offline
1513.0,2023-05-11,,Bangalore,Watch,,2000.0,2000.0,Card,Offline
1515.0,2024-05-21,,Pune,Watch,Accessories,2400.0,2400.0,Card,Offline
1518.0,2024-12-06,,Bangalore,Bag,Accessories,24000.0,24000.0,,Online
1520.0,2024-01-06,,Delhi,Mobile,Electronics,500.0,500.0,,Online
1523.0,2023-01-11,,Hyderabad,Tablet,Electronics,1000.0,1000.0,,Offline
1525.0,2023-08-18,,Hyderabad,Headphones,Electronics,500.0,500.0,UPI,Offline
1527.0,2023-05-13,,Hyderabad,Watch,Accessories,2400.0,2400.0,,Online
1529.0,2024-11-10,,Bangalore,Tablet,Electronics,2400.0,2400.0,UPI,Offline
1532.0,2024-11-26,,Unknown,Unknown,,2400.0,2400.0,UPI,Offline
1539.0,2024-01-30,,Unknown,Bag,Accessories,2400.0,2400.0,UPI,Offline
1542.0,2023-10-23,,Pune,Jeans,Fashion,2400.0,2400.0,,Offline
1545.0,2023-04-25,,Delhi,Laptop,Electronics,2400.0,2400.0,Cash,Offline
1546.0,2023-06-12,,Hyderabad,Watch,,2400.0,2400.0,UPI,Online
1547.0,2023-04-18,,Pune,Jeans,Fashion,1000.0,1000.0,Cash,Online
1550.0,2024-09-19,,Delhi,Laptop,Electronics,50000.0,50000.0,Cash,Online
1551.0,2024-12-10,,Unknown,Shoes,Fashion,60000.0,60000.0,Card,Offline
1559.0,2023-05-17,,Bangalore,T-Shirt,Fashion,2400.0,2400.0,,Offline
1560.0,2023-11-11,,Unknown,Watch,,2400.0,2400.0,UPI,Offline
1561.0,2023-07-18,,Chennai,Jeans,Fashion,5000.0,5000.0,Cash,Offline
1562.0,2024-08-28,,Pune,Headphones,Electronics,2400.0,2400.0,Card,Online
1563.0,2023-08-19,,Mumbai,Watch,Accessories,2000.0,2000.0,,Offline
1564.0,2023-09-16,,Pune,Bag,Accessories,2400.0,2400.0,Cash,Online
1565.0,2024-02-27,,Chennai,Bag,Accessories,50000.0,50000.0,Card,Offline
1566.0,2023-04-09,,Chennai,Jeans,Fashion,2400.0,2400.0,,Online
1567.0,2024-10-20,,Delhi,Watch,Accessories,2400.0,2400.0,Cash,Online
1569.0,2024-03-04,,Bangalore,Shoes,Fashion,2400.0,2400.0,UPI,Offline
1570.0,2023-03-06,,Chennai,Shoes,Fashion,50000.0,50000.0,Cash,Offline
1571.0,2024-02-06,,Chennai,Watch,Accessories,500.0,500.0,Card,Offline
1573.0,2023-06-23,,Hyderabad,Shoes,Fashion,2400.0,2400.0,UPI,Offline
1574.0,2023-06-16,,Pune,Mobile,Electronics,2400.0,2400.0,Cash,Online
1575.0,2024-09-18,,Unknown,Bag,Accessories,5000.0,5000.0,Cash,Online
1577.0,2023-11-28,,Chennai,Watch,Accessories,2400.0,2400.0,Cash,Online
1581.0,2023-05-26,,Mumbai,Laptop,Electronics,20000.0,20000.0,Card,Offline
1582.0,2024-02-16,,Chennai,T-Shirt,Fashion,1000.0,1000.0,UPI,Online
1583.0,2024-06-28,,Hyderabad,Jeans,Fashion,2000.0,2000.0,Cash,Online
1585.0,2023-01-14,,Bangalore,Laptop,Electronics,2400.0,2400.0,,Offline
1586.0,2023-05-24,,Mumbai,T-Shirt,Fashion,2400.0,2400.0,Card,Online
1588.0,2024-02-09,,Chennai,Watch,Accessories,1000.0,1000.0,UPI,Online
1590.0,2024-08-09,,Unknown,Laptop,Electronics,2400.0,2400.0,Card,Offline
1596.0,2023-12-19,,Chennai,Laptop,,2400.0,2400.0,UPI,Online
1597.0,2023-06-05,,Unknown,Laptop,Electronics,500.0,500.0,Cash,Offline
1600.0,2023-02-17,,Chennai,T-Shirt,Fashion,1000.0,1000.0,Card,Online
1604.0,2023-06-10,,Bangalore,Shoes,,2400.0,2400.0,,Online
1605.0,2024-08-11,,Unknown,Unknown,,2400.0,2400.0,Cash,Offline
1606.0,2024-05-01,,Chennai,Unknown,,2400.0,2400.0,,Online
1607.0,2023-04-03,,Unknown,Unknown,,2400.0,2400.0,Cash,Offline
1609.0,2024-10-22,,Mumbai,Mobile,Electronics,1200.0,1200.0,Card,Online
1610.0,2023-01-11,,Pune,Watch,Accessories,500.0,500.0,Cash,Offline
1611.0,2024-11-03,,Bangalore,Shoes,Fashion,2400.0,2400.0,,Online
1612.0,2024-06-19,,Chennai,Watch,Accessories,2400.0,2400.0,UPI,Online
1613.0,2023-05-24,,Mumbai,Mobile,Electronics,2400.0,2400.0,Card,Online
1617.0,2024-11-01,,Delhi,Laptop,,24000.0,24000.0,Card,Online
1620.0,2024-10-14,,Bangalore,Jeans,Fashion,2400.0,2400.0,,Offline
1621.0,2023-04-17,,Delhi,Shoes,Fashion,2000.0,2000.0,Cash,Offline
